date,asset,price
2022-05-24,AAPL,73.94
2022-05-25,AAPL,73.49
2022-05-26,AAPL,73.31
2022-05-27,AAPL,72.9
2022-05-28,AAPL,72.5
2022-05-29,AAPL,72.09
2022-05-30,AAPL,69.61
2022-05-31,AAPL,70.8
2022-06-01,AAPL,74.23
2022-06-02,AAPL,74.59
2022-06-03,AAPL,73.23
2022-06-04,AAPL,71.99
2022-06-05,AAPL,72.72
2022-06-06,AAPL,73.18
2022-06-07,AAPL,72.84
2022-06-08,AAPL,73.75
2022-06-09,AAPL,71.27
2022-06-10,AAPL,72.17
2022-06-11,AAPL,72.46
2022-06-12,AAPL,71.26
2022-06-13,AAPL,69.54
2022-06-14,AAPL,69.69
2022-06-15,AAPL,71.38
2022-06-16,AAPL,71.11
2022-06-17,AAPL,70.08
2022-06-18,AAPL,70.31
2022-06-19,AAPL,72.5
2022-06-20,AAPL,73.01
2022-06-21,AAPL,73.66
2022-06-22,AAPL,75.13
2022-06-23,AAPL,75.7
2022-06-24,AAPL,74.76
2022-06-25,AAPL,72.67
2022-06-26,AAPL,71.56
2022-06-27,AAPL,70.23
2022-06-28,AAPL,71.02
2022-06-29,AAPL,71.98
2022-06-30,AAPL,72.19
2022-07-01,AAPL,70.67
2022-07-02,AAPL,72.82
2022-07-03,AAPL,72.32
2022-07-04,AAPL,73.04
2022-07-05,AAPL,73.1
2022-07-06,AAPL,73.35
2022-07-07,AAPL,74.03
2022-07-08,AAPL,73.2
2022-07-09,AAPL,74.76
2022-07-10,AAPL,72.87
2022-07-11,AAPL,71.62
2022-07-12,AAPL,73.17
2022-07-13,AAPL,73.88
2022-07-14,AAPL,76.93
2022-07-15,AAPL,77.01
2022-07-16,AAPL,79.05
2022-07-17,AAPL,76.82
2022-07-18,AAPL,75.13
2022-07-19,AAPL,76.2
2022-07-20,AAPL,74.11
2022-07-21,AAPL,73.87
2022-07-22,AAPL,75.28
2022-07-23,AAPL,75.88
2022-07-24,AAPL,75.89
2022-07-25,AAPL,75.35
2022-07-26,AAPL,75.59
2022-07-27,AAPL,76.29
2022-07-28,AAPL,75.49
2022-07-29,AAPL,75.94
2022-07-30,AAPL,77.23
2022-07-31,AAPL,76.97
2022-08-01,AAPL,77.05
2022-08-02,AAPL,77.63
2022-08-03,AAPL,78.29
2022-08-04,AAPL,79.34
2022-08-05,AAPL,78.13
2022-08-06,AAPL,77.49
2022-08-07,AAPL,76.9
2022-08-08,AAPL,75.82
2022-08-09,AAPL,73.66
2022-08-10,AAPL,69.75
2022-08-11,AAPL,71.19
2022-08-12,AAPL,69.32
2022-08-13,AAPL,71.2
2022-08-14,AAPL,72.09
2022-08-15,AAPL,71.6
2022-08-16,AAPL,72.34
2022-08-17,AAPL,72.85
2022-08-18,AAPL,71.53
2022-08-19,AAPL,71.51
2022-08-20,AAPL,70.34
2022-08-21,AAPL,71.12
2022-08-22,AAPL,70.27
2022-08-23,AAPL,70.15
2022-08-24,AAPL,69.98
2022-08-25,AAPL,70.13
2022-08-26,AAPL,72.12
2022-08-27,AAPL,71.83
2022-08-28,AAPL,73.29
2022-08-29,AAPL,73.87
2022-08-30,AAPL,75.57
2022-08-31,AAPL,75.17
2022-09-01,AAPL,76.0
2022-09-02,AAPL,75.93
2022-09-03,AAPL,72.34
2022-09-04,AAPL,71.04
2022-09-05,AAPL,71.73
2022-09-06,AAPL,72.35
2022-09-07,AAPL,70.8
2022-09-08,AAPL,71.06
2022-09-09,AAPL,71.67
2022-09-10,AAPL,71.63
2022-09-11,AAPL,72.5
2022-09-12,AAPL,73.21
2022-09-13,AAPL,73.17
2022-09-14,AAPL,72.56
2022-09-15,AAPL,73.81
2022-09-16,AAPL,74.36
2022-09-17,AAPL,72.71
2022-09-18,AAPL,72.97
2022-09-19,AAPL,71.59
2022-09-20,AAPL,70.43
2022-09-21,AAPL,69.65
2022-09-22,AAPL,69.7
2022-09-23,AAPL,70.15
2022-09-24,AAPL,69.66
2022-09-25,AAPL,69.23
2022-09-26,AAPL,68.62
2022-09-27,AAPL,69.88
2022-09-28,AAPL,66.45
2022-09-29,AAPL,66.08
2022-09-30,AAPL,67.94
2022-10-01,AAPL,68.56
2022-10-02,AAPL,70.08
2022-10-03,AAPL,67.64
2022-10-04,AAPL,66.15
2022-10-05,AAPL,66.76
2022-10-06,AAPL,68.62
2022-10-07,AAPL,67.26
2022-10-08,AAPL,66.79
2022-10-09,AAPL,67.27
2022-10-10,AAPL,65.53
2022-10-11,AAPL,66.15
2022-10-12,AAPL,62.94
2022-10-13,AAPL,63.53
2022-10-14,AAPL,62.34
2022-10-15,AAPL,61.8
2022-10-16,AAPL,62.59
2022-10-17,AAPL,63.12
2022-10-18,AAPL,63.11
2022-10-19,AAPL,64.28
2022-10-20,AAPL,62.24
2022-10-21,AAPL,62.48
2022-10-22,AAPL,61.53
2022-10-23,AAPL,62.63
2022-10-24,AAPL,63.46
2022-10-25,AAPL,64.33
2022-10-26,AAPL,66.3
2022-10-27,AAPL,67.65
2022-10-28,AAPL,67.46
2022-10-29,AAPL,67.46
2022-10-30,AAPL,68.18
2022-10-31,AAPL,68.35
2022-11-01,AAPL,69.19
2022-11-02,AAPL,66.52
2022-11-03,AAPL,68.77
2022-11-04,AAPL,68.85
2022-11-05,AAPL,66.9
2022-11-06,AAPL,65.8
2022-11-07,AAPL,63.25
2022-11-08,AAPL,61.94
2022-11-09,AAPL,61.77
2022-11-10,AAPL,63.59
2022-11-11,AAPL,64.08
2022-11-12,AAPL,64.36
2022-11-13,AAPL,63.0
2022-11-14,AAPL,62.01
2022-11-15,AAPL,61.11
2022-11-16,AAPL,60.26
2022-11-17,AAPL,59.84
2022-11-18,AAPL,59.51
2022-11-19,AAPL,59.1
2022-11-20,AAPL,58.3
2022-11-21,AAPL,58.46
2022-11-22,AAPL,58.08
2022-11-23,AAPL,56.17
2022-11-24,AAPL,56.21
2022-11-25,AAPL,56.07
2022-11-26,AAPL,54.17
2022-11-27,AAPL,53.46
2022-11-28,AAPL,54.18
2022-11-29,AAPL,52.82
2022-11-30,AAPL,51.33
2022-12-01,AAPL,50.94
2022-12-02,AAPL,51.68
2022-12-03,AAPL,53.86
2022-12-04,AAPL,54.65
2022-12-05,AAPL,55.95
2022-12-06,AAPL,56.37
2022-12-07,AAPL,55.54
2022-12-08,AAPL,56.33
2022-12-09,AAPL,56.22
2022-12-10,AAPL,56.68
2022-12-11,AAPL,55.54
2022-12-12,AAPL,56.1
2022-12-13,AAPL,55.95
2022-12-14,AAPL,56.23
2022-12-15,AAPL,56.13
2022-12-16,AAPL,55.8
2022-12-17,AAPL,56.38
2022-12-18,AAPL,55.89
2022-12-19,AAPL,53.99
2022-12-20,AAPL,51.74
2022-12-21,AAPL,51.96
2022-12-22,AAPL,51.42
2022-12-23,AAPL,49.35
2022-12-24,AAPL,49.47
2022-12-25,AAPL,49.36
2022-12-26,AAPL,48.76
2022-12-27,AAPL,49.06
2022-12-28,AAPL,50.64
2022-12-29,AAPL,52.18
2022-12-30,AAPL,52.35
2022-12-31,AAPL,52.25
2023-01-01,AAPL,52.44
2023-01-02,AAPL,52.81
2023-01-03,AAPL,52.49
2023-01-04,AAPL,52.7
2023-01-05,AAPL,50.81
2023-01-06,AAPL,50.91
2023-01-07,AAPL,51.48
2023-01-08,AAPL,50.89
2023-01-09,AAPL,50.78
2023-01-10,AAPL,49.44
2023-01-11,AAPL,47.94
2023-01-12,AAPL,48.19
2023-01-13,AAPL,47.32
2023-01-14,AAPL,45.19
2023-01-15,AAPL,43.85
2023-01-16,AAPL,42.69
2023-01-17,AAPL,43.62
2023-01-18,AAPL,43.84
2023-01-19,AAPL,42.79
2023-01-20,AAPL,42.09
2023-01-21,AAPL,43.66
2023-01-22,AAPL,44.78
2023-01-23,AAPL,43.44
2023-01-24,AAPL,44.84
2023-01-25,AAPL,44.74
2023-01-26,AAPL,45.7
2023-01-27,AAPL,45.51
2023-01-28,AAPL,46.93
2023-01-29,AAPL,45.54
2023-01-30,AAPL,45.23
2023-01-31,AAPL,46.69
2023-02-01,AAPL,43.82
2023-02-02,AAPL,43.76
2023-02-03,AAPL,43.29
2023-02-04,AAPL,44.11
2023-02-05,AAPL,45.4
2023-02-06,AAPL,46.27
2023-02-07,AAPL,46.56
2023-02-08,AAPL,46.61
2023-02-09,AAPL,46.2
2023-02-10,AAPL,46.45
2023-02-11,AAPL,48.2
2023-02-12,AAPL,47.21
2023-02-13,AAPL,46.72
2023-02-14,AAPL,46.63
2023-02-15,AAPL,47.83
2023-02-16,AAPL,48.1
2023-02-17,AAPL,49.28
2023-02-18,AAPL,50.52
2023-02-19,AAPL,51.23
2023-02-20,AAPL,49.96
2023-02-21,AAPL,51.95
2023-02-22,AAPL,53.65
2023-02-23,AAPL,53.72
2023-02-24,AAPL,52.06
2023-02-25,AAPL,50.19
2023-02-26,AAPL,50.5
2023-02-27,AAPL,49.65
2023-02-28,AAPL,47.59
2023-03-01,AAPL,45.7
2023-03-02,AAPL,45.13
2023-03-03,AAPL,45.37
2023-03-04,AAPL,47.06
2023-03-05,AAPL,47.64
2023-03-06,AAPL,47.18
2023-03-07,AAPL,47.63
2023-03-08,AAPL,47.98
2023-03-09,AAPL,48.87
2023-03-10,AAPL,48.82
2023-03-11,AAPL,50.07
2023-03-12,AAPL,51.06
2023-03-13,AAPL,51.15
2023-03-14,AAPL,51.01
2023-03-15,AAPL,52.12
2023-03-16,AAPL,51.26
2023-03-17,AAPL,49.45
2023-03-18,AAPL,47.64
2023-03-19,AAPL,46.68
2023-03-20,AAPL,47.47
2023-03-21,AAPL,46.96
2023-03-22,AAPL,47.21
2023-03-23,AAPL,46.62
2023-03-24,AAPL,46.03
2023-03-25,AAPL,44.8
2023-03-26,AAPL,44.69
2023-03-27,AAPL,44.48
2023-03-28,AAPL,44.98
2023-03-29,AAPL,45.32
2023-03-30,AAPL,45.08
2023-03-31,AAPL,43.28
2023-04-01,AAPL,44.56
2023-04-02,AAPL,44.46
2023-04-03,AAPL,44.55
2023-04-04,AAPL,46.48
2023-04-05,AAPL,47.57
2023-04-06,AAPL,48.1
2023-04-07,AAPL,48.1
2023-04-08,AAPL,48.08
2023-04-09,AAPL,48.37
2023-04-10,AAPL,48.86
2023-04-11,AAPL,50.91
2023-04-12,AAPL,53.88
2023-04-13,AAPL,54.23
2023-04-14,AAPL,51.65
2023-04-15,AAPL,50.5
2023-04-16,AAPL,52.68
2023-04-17,AAPL,53.54
2023-04-18,AAPL,54.05
2023-04-19,AAPL,53.85
2023-04-20,AAPL,52.43
2023-04-21,AAPL,54.44
2023-04-22,AAPL,53.45
2023-04-23,AAPL,54.33
2023-04-24,AAPL,52.76
2023-04-25,AAPL,52.51
2023-04-26,AAPL,53.7
2023-04-27,AAPL,53.4
2023-04-28,AAPL,52.96
2023-04-29,AAPL,52.97
2023-04-30,AAPL,51.37
2023-05-01,AAPL,49.54
2023-05-02,AAPL,50.39
2023-05-03,AAPL,49.89
2023-05-04,AAPL,50.74
2023-05-05,AAPL,52.08
2023-05-06,AAPL,53.52
2023-05-07,AAPL,51.57
2023-05-08,AAPL,50.73
2023-05-09,AAPL,51.38
2023-05-10,AAPL,52.04
2023-05-11,AAPL,54.74
2023-05-12,AAPL,53.65
2023-05-13,AAPL,55.05
2023-05-14,AAPL,55.5
2023-05-15,AAPL,53.53
2023-05-16,AAPL,52.87
2023-05-17,AAPL,53.19
2023-05-18,AAPL,51.14
2023-05-19,AAPL,48.66
2023-05-20,AAPL,46.54
2023-05-21,AAPL,46.85
2023-05-22,AAPL,46.27
2023-05-23,AAPL,45.53
2023-05-24,AAPL,44.82
2023-05-25,AAPL,43.12
2023-05-26,AAPL,42.57
2023-05-27,AAPL,40.38
2023-05-28,AAPL,41.81
2023-05-29,AAPL,43.84
2023-05-30,AAPL,41.05
2023-05-31,AAPL,40.49
2023-06-01,AAPL,40.0
2023-06-02,AAPL,39.79
2023-06-03,AAPL,40.99
2023-06-04,AAPL,40.43
2023-06-05,AAPL,40.33
2023-06-06,AAPL,43.9
2023-06-07,AAPL,43.77
2023-06-08,AAPL,45.89
2023-06-09,AAPL,46.49
2023-06-10,AAPL,45.83
2023-06-11,AAPL,44.96
2023-06-12,AAPL,44.95
2023-06-13,AAPL,43.6
2023-06-14,AAPL,42.56
2023-06-15,AAPL,42.06
2023-06-16,AAPL,42.41
2023-06-17,AAPL,44.6
2023-06-18,AAPL,44.02
2023-06-19,AAPL,44.57
2023-06-20,AAPL,42.62
2023-06-21,AAPL,43.89
2023-06-22,AAPL,41.82
2023-06-23,AAPL,42.78
2023-06-24,AAPL,42.69
2023-06-25,AAPL,42.54
2023-06-26,AAPL,42.18
2023-06-27,AAPL,40.62
2023-06-28,AAPL,39.12
2023-06-29,AAPL,40.12
2023-06-30,AAPL,40.14
2023-07-01,AAPL,39.77
2023-07-02,AAPL,40.3
2023-07-03,AAPL,40.42
2023-07-04,AAPL,39.47
2023-07-05,AAPL,42.43
2023-07-06,AAPL,43.31
2023-07-07,AAPL,43.47
2023-07-08,AAPL,42.85
2023-07-09,AAPL,43.99
2023-07-10,AAPL,43.05
2023-07-11,AAPL,42.0
2023-07-12,AAPL,44.03
2023-07-13,AAPL,44.07
2023-07-14,AAPL,43.16
2023-07-15,AAPL,43.16
2023-07-16,AAPL,44.18
2023-07-17,AAPL,44.93
2023-07-18,AAPL,46.1
2023-07-19,AAPL,44.6
2023-07-20,AAPL,45.74
2023-07-21,AAPL,45.52
2023-07-22,AAPL,45.63
2023-07-23,AAPL,47.08
2023-07-24,AAPL,47.92
2023-07-25,AAPL,48.34
2023-07-26,AAPL,45.96
2023-07-27,AAPL,45.91
2023-07-28,AAPL,44.97
2023-07-29,AAPL,45.82
2023-07-30,AAPL,47.01
2023-07-31,AAPL,46.65
2023-08-01,AAPL,45.85
2023-08-02,AAPL,47.71
2023-08-03,AAPL,46.99
2023-08-04,AAPL,45.56
2023-08-05,AAPL,44.56
2023-08-06,AAPL,43.89
2023-08-07,AAPL,42.86
2023-08-08,AAPL,43.87
2023-08-09,AAPL,41.24
2023-08-10,AAPL,40.18
2023-08-11,AAPL,40.12
2023-08-12,AAPL,40.37
2023-08-13,AAPL,42.4
2023-08-14,AAPL,44.26
2023-08-15,AAPL,42.34
2023-08-16,AAPL,40.05
2023-08-17,AAPL,40.08
2023-08-18,AAPL,39.27
2023-08-19,AAPL,37.84
2023-08-20,AAPL,37.86
2023-08-21,AAPL,38.13
2023-08-22,AAPL,37.13
2023-08-23,AAPL,36.38
2023-08-24,AAPL,35.46
2023-08-25,AAPL,34.97
2023-08-26,AAPL,35.62
2023-08-27,AAPL,34.33
2023-08-28,AAPL,33.56
2023-08-29,AAPL,33.08
2023-08-30,AAPL,33.07
2023-08-31,AAPL,33.4
2023-09-01,AAPL,35.85
2023-09-02,AAPL,36.54
2023-09-03,AAPL,37.25
2023-09-04,AAPL,36.93
2023-09-05,AAPL,35.76
2023-09-06,AAPL,35.12
2023-09-07,AAPL,34.27
2023-09-08,AAPL,34.74
2023-09-09,AAPL,32.76
2023-09-10,AAPL,33.47
2023-09-11,AAPL,33.33
2023-09-12,AAPL,34.21
2023-09-13,AAPL,33.34
2023-09-14,AAPL,32.26
2023-09-15,AAPL,31.77
2023-09-16,AAPL,31.26
2023-09-17,AAPL,32.22
2023-09-18,AAPL,33.18
2023-09-19,AAPL,35.47
2023-09-20,AAPL,34.87
2023-09-21,AAPL,30.85
2023-09-22,AAPL,30.36
2023-09-23,AAPL,30.64
2023-09-24,AAPL,31.5
2023-09-25,AAPL,31.86
2023-09-26,AAPL,31.27
2023-09-27,AAPL,33.32
2023-09-28,AAPL,32.08
2023-09-29,AAPL,31.75
2023-09-30,AAPL,30.46
2023-10-01,AAPL,30.48
2023-10-02,AAPL,32.39
2023-10-03,AAPL,32.22
2023-10-04,AAPL,32.06
2023-10-05,AAPL,30.02
2023-10-06,AAPL,29.68
2023-10-07,AAPL,31.06
2023-10-08,AAPL,30.76
2023-10-09,AAPL,30.38
2023-10-10,AAPL,31.7
2023-10-11,AAPL,31.33
2023-10-12,AAPL,32.88
2023-10-13,AAPL,31.34
2023-10-14,AAPL,32.15
2023-10-15,AAPL,34.12
2023-10-16,AAPL,35.33
2023-10-17,AAPL,33.09
2023-10-18,AAPL,32.33
2023-10-19,AAPL,32.04
2023-10-20,AAPL,33.25
2023-10-21,AAPL,31.65
2023-10-22,AAPL,30.43
2023-10-23,AAPL,28.5
2023-10-24,AAPL,27.51
2023-10-25,AAPL,26.01
2023-10-26,AAPL,27.93
2023-10-27,AAPL,27.15
2023-10-28,AAPL,27.98
2023-10-29,AAPL,28.0
2023-10-30,AAPL,28.0
2023-10-31,AAPL,27.29
2023-11-01,AAPL,28.22
2023-11-02,AAPL,28.4
2023-11-03,AAPL,28.52
2023-11-04,AAPL,27.81
2023-11-05,AAPL,27.29
2023-11-06,AAPL,28.0
2023-11-07,AAPL,28.28
2023-11-08,AAPL,28.42
2023-11-09,AAPL,27.52
2023-11-10,AAPL,29.85
2023-11-11,AAPL,29.28
2023-11-12,AAPL,29.24
2023-11-13,AAPL,29.02
2023-11-14,AAPL,31.36
2023-11-15,AAPL,31.01
2023-11-16,AAPL,30.55
2023-11-17,AAPL,30.69
2023-11-18,AAPL,29.86
2023-11-19,AAPL,30.0
2023-11-20,AAPL,32.84
2023-11-21,AAPL,33.2
2023-11-22,AAPL,33.52
2023-11-23,AAPL,32.66
2023-11-24,AAPL,34.71
2023-11-25,AAPL,37.03
2023-11-26,AAPL,38.06
2023-11-27,AAPL,38.84
2023-11-28,AAPL,38.56
2023-11-29,AAPL,39.03
2023-11-30,AAPL,38.03
2023-12-01,AAPL,36.68
2023-12-02,AAPL,34.89
2023-12-03,AAPL,35.38
2023-12-04,AAPL,33.73
2023-12-05,AAPL,33.13
2023-12-06,AAPL,33.06
2023-12-07,AAPL,34.25
2023-12-08,AAPL,33.56
2023-12-09,AAPL,34.89
2023-12-10,AAPL,36.02
2023-12-11,AAPL,34.74
2023-12-12,AAPL,36.08
2023-12-13,AAPL,35.74
2023-12-14,AAPL,35.14
2023-12-15,AAPL,34.81
2023-12-16,AAPL,34.8
2023-12-17,AAPL,34.31
2023-12-18,AAPL,33.3
2023-12-19,AAPL,32.4
2023-12-20,AAPL,32.56
2023-12-21,AAPL,32.37
2023-12-22,AAPL,33.0
2023-12-23,AAPL,33.07
2023-12-24,AAPL,33.16
2023-12-25,AAPL,33.87
2023-12-26,AAPL,35.57
2023-12-27,AAPL,37.32
2023-12-28,AAPL,38.93
2023-12-29,AAPL,39.98
2023-12-30,AAPL,42.48
2023-12-31,AAPL,43.01
2024-01-01,AAPL,43.4
2024-01-02,AAPL,46.09
2024-01-03,AAPL,42.82
2024-01-04,AAPL,42.56
2024-01-05,AAPL,44.06
2024-01-06,AAPL,45.24
2024-01-07,AAPL,48.32
2024-01-08,AAPL,48.45
2024-01-09,AAPL,47.93
2024-01-10,AAPL,47.53
2024-01-11,AAPL,47.91
2024-01-12,AAPL,49.86
2024-01-13,AAPL,51.82
2024-01-14,AAPL,51.75
2024-01-15,AAPL,52.06
2024-01-16,AAPL,51.32
2024-01-17,AAPL,50.71
2024-01-18,AAPL,51.97
2024-01-19,AAPL,53.89
2024-01-20,AAPL,53.06
2024-01-21,AAPL,53.35
2024-01-22,AAPL,53.06
2024-01-23,AAPL,54.09
2024-01-24,AAPL,53.63
2024-01-25,AAPL,51.31
2024-01-26,AAPL,52.52
2024-01-27,AAPL,52.15
2024-01-28,AAPL,51.92
2024-01-29,AAPL,52.44
2024-01-30,AAPL,52.86
2024-01-31,AAPL,53.41
2024-02-01,AAPL,51.45
2024-02-02,AAPL,52.12
2024-02-03,AAPL,49.83
2024-02-04,AAPL,50.75
2024-02-05,AAPL,52.1
2024-02-06,AAPL,50.45
2024-02-07,AAPL,50.85
2024-02-08,AAPL,52.12
2024-02-09,AAPL,51.58
2024-02-10,AAPL,52.39
2024-02-11,AAPL,49.04
2024-02-12,AAPL,50.36
2024-02-13,AAPL,50.4
2024-02-14,AAPL,50.09
2024-02-15,AAPL,51.27
2024-02-16,AAPL,53.34
2024-02-17,AAPL,53.93
2024-02-18,AAPL,55.86
2024-02-19,AAPL,53.99
2024-02-20,AAPL,54.79
2024-02-21,AAPL,54.63
2024-02-22,AAPL,53.69
2024-02-23,AAPL,51.37
2024-02-24,AAPL,52.11
2024-02-25,AAPL,53.16
2024-02-26,AAPL,54.77
2024-02-27,AAPL,56.18
2024-02-28,AAPL,55.25
2024-02-29,AAPL,56.8
2024-03-01,AAPL,58.48
2024-03-02,AAPL,58.17
2024-03-03,AAPL,58.2
2024-03-04,AAPL,57.08
2024-03-05,AAPL,58.86
2024-03-06,AAPL,57.04
2024-03-07,AAPL,57.68
2024-03-08,AAPL,56.97
2024-03-09,AAPL,55.64
2024-03-10,AAPL,53.39
2024-03-11,AAPL,53.13
2024-03-12,AAPL,51.61
2024-03-13,AAPL,51.68
2024-03-14,AAPL,53.8
2024-03-15,AAPL,54.04
2024-03-16,AAPL,56.44
2024-03-17,AAPL,55.26
2024-03-18,AAPL,53.72
2024-03-19,AAPL,52.49
2024-03-20,AAPL,52.41
2024-03-21,AAPL,55.68
2024-03-22,AAPL,53.69
2024-03-23,AAPL,54.43
2024-03-24,AAPL,53.59
2024-03-25,AAPL,53.32
2024-03-26,AAPL,51.81
2024-03-27,AAPL,52.87
2024-03-28,AAPL,52.81
2024-03-29,AAPL,54.12
2024-03-30,AAPL,54.33
2024-03-31,AAPL,52.01
2024-04-01,AAPL,53.33
2024-04-02,AAPL,50.91
2024-04-03,AAPL,48.67
2024-04-04,AAPL,47.57
2024-04-05,AAPL,46.48
2024-04-06,AAPL,48.16
2024-04-07,AAPL,47.95
2024-04-08,AAPL,49.45
2024-04-09,AAPL,48.77
2024-04-10,AAPL,49.15
2024-04-11,AAPL,49.72
2024-04-12,AAPL,50.55
2024-04-13,AAPL,50.0
2024-04-14,AAPL,49.54
2024-04-15,AAPL,49.18
2024-04-16,AAPL,47.2
2024-04-17,AAPL,47.1
2024-04-18,AAPL,46.64
2024-04-19,AAPL,47.34
2024-04-20,AAPL,47.45
2024-04-21,AAPL,49.05
2024-04-22,AAPL,49.13
2024-04-23,AAPL,48.46
2024-04-24,AAPL,48.53
2024-04-25,AAPL,49.4
2024-04-26,AAPL,47.27
2024-04-27,AAPL,46.41
2024-04-28,AAPL,45.58
2024-04-29,AAPL,46.07
2024-04-30,AAPL,46.7
2024-05-01,AAPL,46.83
2024-05-02,AAPL,43.85
2024-05-03,AAPL,41.87
2024-05-04,AAPL,41.58
2024-05-05,AAPL,40.98
2024-05-06,AAPL,40.99
2024-05-07,AAPL,40.42
2024-05-08,AAPL,42.26
2024-05-09,AAPL,39.51
2024-05-10,AAPL,39.87
2024-05-11,AAPL,40.87
2024-05-12,AAPL,41.71
2024-05-13,AAPL,42.65
2024-05-14,AAPL,43.77
2024-05-15,AAPL,43.04
2024-05-16,AAPL,41.72
2024-05-17,AAPL,39.28
2024-05-18,AAPL,38.85
2024-05-19,AAPL,37.91
2024-05-20,AAPL,39.31
2024-05-21,AAPL,38.96
2024-05-22,AAPL,37.73
2024-05-23,AAPL,36.3
2024-05-24,AAPL,38.69
2024-05-25,AAPL,38.66
2024-05-26,AAPL,37.72
2024-05-27,AAPL,37.87
2024-05-28,AAPL,40.15
2024-05-29,AAPL,39.68
2024-05-30,AAPL,40.5
2024-05-31,AAPL,41.93
2024-06-01,AAPL,39.66
2024-06-02,AAPL,38.89
2024-06-03,AAPL,40.16
2024-06-04,AAPL,39.33
2024-06-05,AAPL,39.82
2024-06-06,AAPL,38.91
2024-06-07,AAPL,38.38
2024-06-08,AAPL,37.7
2024-06-09,AAPL,38.46
2024-06-10,AAPL,38.7
2024-06-11,AAPL,38.82
2024-06-12,AAPL,41.83
2024-06-13,AAPL,43.92
2024-06-14,AAPL,41.54
2024-06-15,AAPL,41.01
2024-06-16,AAPL,43.92
2024-06-17,AAPL,43.23
2024-06-18,AAPL,45.74
2024-06-19,AAPL,45.23
2024-06-20,AAPL,44.94
2024-06-21,AAPL,45.98
2024-06-22,AAPL,45.87
2024-06-23,AAPL,46.47
2024-06-24,AAPL,48.36
2024-06-25,AAPL,49.27
2024-06-26,AAPL,49.44
2024-06-27,AAPL,51.44
2024-06-28,AAPL,52.5
2024-06-29,AAPL,51.62
2024-06-30,AAPL,53.99
2024-07-01,AAPL,54.76
2024-07-02,AAPL,54.51
2024-07-03,AAPL,52.08
2024-07-04,AAPL,50.43
2024-07-05,AAPL,52.47
2024-07-06,AAPL,54.56
2024-07-07,AAPL,54.66
2024-07-08,AAPL,52.53
2024-07-09,AAPL,51.23
2024-07-10,AAPL,49.28
2024-07-11,AAPL,47.29
2024-07-12,AAPL,49.72
2024-07-13,AAPL,52.19
2024-07-14,AAPL,50.85
2024-07-15,AAPL,50.84
2024-07-16,AAPL,49.3
2024-07-17,AAPL,49.28
2024-07-18,AAPL,51.25
2024-07-19,AAPL,52.54
2024-07-20,AAPL,53.51
2024-07-21,AAPL,53.28
2024-07-22,AAPL,54.79
2024-07-23,AAPL,55.57
2024-07-24,AAPL,56.05
2024-07-25,AAPL,55.91
2024-07-26,AAPL,56.3
2024-07-27,AAPL,56.64
2024-07-28,AAPL,55.99
2024-07-29,AAPL,55.06
2024-07-30,AAPL,53.87
2024-07-31,AAPL,52.75
2024-08-01,AAPL,52.52
2024-08-02,AAPL,52.1
2024-08-03,AAPL,51.35
2024-08-04,AAPL,50.52
2024-08-05,AAPL,50.87
2024-08-06,AAPL,52.52
2024-08-07,AAPL,52.51
2024-08-08,AAPL,52.42
2024-08-09,AAPL,51.3
2024-08-10,AAPL,51.03
2024-08-11,AAPL,52.46
2024-08-12,AAPL,53.7
2024-08-13,AAPL,54.86
2024-08-14,AAPL,55.99
2024-08-15,AAPL,56.51
2024-08-16,AAPL,56.99
2024-08-17,AAPL,57.28
2024-08-18,AAPL,56.78
2024-08-19,AAPL,56.89
2024-08-20,AAPL,57.14
2024-08-21,AAPL,57.9
2024-08-22,AAPL,58.02
2024-08-23,AAPL,60.55
2024-08-24,AAPL,59.1
2024-08-25,AAPL,60.0
2024-08-26,AAPL,59.95
2024-08-27,AAPL,59.96
2024-08-28,AAPL,58.98
2024-08-29,AAPL,60.2
2024-08-30,AAPL,60.99
2024-08-31,AAPL,61.99
2024-09-01,AAPL,62.19
2024-09-02,AAPL,61.8
2024-09-03,AAPL,61.72
2024-09-04,AAPL,62.24
2024-09-05,AAPL,59.84
2024-09-06,AAPL,60.88
2024-09-07,AAPL,63.79
2024-09-08,AAPL,64.37
2024-09-09,AAPL,64.03
2024-09-10,AAPL,63.84
2024-09-11,AAPL,64.69
2024-09-12,AAPL,64.38
2024-09-13,AAPL,65.42
2024-09-14,AAPL,65.21
2024-09-15,AAPL,67.27
2024-09-16,AAPL,69.29
2024-09-17,AAPL,68.9
2024-09-18,AAPL,68.8
2024-09-19,AAPL,68.77
2024-09-20,AAPL,68.76
2024-09-21,AAPL,67.63
2024-09-22,AAPL,66.32
2024-09-23,AAPL,67.82
2024-09-24,AAPL,69.13
2024-09-25,AAPL,70.42
2024-09-26,AAPL,70.33
2024-09-27,AAPL,72.6
2024-09-28,AAPL,72.58
2024-09-29,AAPL,73.61
2024-09-30,AAPL,71.94
2024-10-01,AAPL,71.67
2024-10-02,AAPL,71.48
2024-10-03,AAPL,71.4
2024-10-04,AAPL,69.81
2024-10-05,AAPL,70.66
2024-10-06,AAPL,71.89
2024-10-07,AAPL,71.0
2024-10-08,AAPL,69.62
2024-10-09,AAPL,68.7
2024-10-10,AAPL,69.29
2024-10-11,AAPL,68.58
2024-10-12,AAPL,68.42
2024-10-13,AAPL,67.13
